Date,Time,Latitude,Longtitude,Speed,Tempature,Barometric_Pressure,Humidity,Gas,Altitude
160318,172758,37.7607983333,-122.214051667,51.35, 17.60,29.93,47.47,101.60,119.18
160318,172805,37.7621216667,-122.21521,49.18, 17.60,29.93,47.34,102.27,119.18
160318,172812,37.7633416667,-122.216278333,44.50, 17.60,29.93,47.30,102.46,119.34
160318,172819,37.764555,-122.217336667,42.50, 17.61,29.93,47.34,101.96,119.34
160318,172826,37.7658116667,-122.218375,48.96, 17.61,29.93,47.39,102.15,121.00
160318,172833,37.7672083333,-122.219381667,49.49, 17.61,29.92,47.21,102.52,124.49
160318,172840,37.7685466667,-122.22033,46.55, 17.61,29.91,47.11,103.40,126.82
160318,172847,37.7699616667,-122.221361667,52.00, 17.61,29.90,47.11,102.77,127.40
160318,172854,37.77126,-122.222758333,51.81, 17.61,29.90,47.23,102.52,126.90
160318,172901,37.7721516667,-122.224488333,48.01, 17.61,29.90,47.57,101.72,126.65
160318,172908,37.7727266667,-122.226266667,45.68, 17.61,29.90,47.79,101.90,127.23
160318,172915,37.77325,-122.227888333,42.46, 17.62,29.90,47.74,101.53,129.39
160318,172922,37.7738,-122.229578333,45.35, 17.62,29.89,47.65,102.27,129.72
160318,172929,37.7743933333,-122.231366667,47.80, 17.62,29.90,47.56,101.96,127.23
160318,172936,37.7749966667,-122.233178333,48.90, 17.63,29.91,47.48,102.21,125.32
160318,172943,37.7757833333,-122.234938333,51.60, 17.63,29.91,47.42,102.15,124.99
160318,172950,37.7769516667,-122.236463333,50.26, 17.63,29.92,47.26,102.58,123.00
160318,172957,37.7783866667,-122.237543333,52.09, 17.63,29.92,47.20,101.96,122.33
160318,173004,37.7798833333,-122.238171667,46.30, 17.63,29.92,47.33,101.78,122.00
160318,173011,37.78137,-122.238723333,49.26, 17.63,29.92,47.63,101.90,121.83
160318,173018,37.7828266667,-122.239513333,49.19, 17.63,29.92,47.86,100.33,121.67
160318,173025,37.78398,-122.24094,52.30, 17.63,29.92,48.15,99.73,120.84
160318,173032,37.784925,-122.24269,49.15, 17.64,29.92,48.22,99.73,120.51
160318,173039,37.7858216667,-122.244348333,47.37, 17.64,29.93,48.08,100.09,120.01
160318,173046,37.7866733333,-122.245996667,49.82, 17.64,29.93,48.02,100.21,120.67
160318,173053,37.787395,-122.247683333,44.72, 17.64,29.93,48.04,99.68,120.34
160318,173100,37.7879933333,-122.249341667,45.45, 17.65,29.93,48.08,99.85,120.34
160318,173107,37.7885,-122.250951667,42.42, 17.65,29.93,48.06,99.38,120.01
160318,173114,37.7889833333,-122.252655,45.35, 17.65,29.93,48.10,99.03,119.84
160318,173121,37.789365,-122.254451667,47.54, 17.66,29.93,47.98,99.62,119.68
160318,173128,37.7896883333,-122.256403333,50.22, 17.66,29.93,47.80,99.73,120.84
160318,173135,37.7900133333,-122.258281667,44.66, 17.66,29.92,47.56,100.33,123.49
160318,173142,37.7905016667,-122.25987,39.27, 17.66,29.91,47.31,100.09,126.65
160318,173149,37.79135,-122.26132,47.00, 17.66,29.90,47.22,100.75,128.40
160318,173156,37.7925233333,-122.262675,49.44, 17.66,29.90,47.16,101.66,127.23
160318,173203,37.79374,-122.264078333,50.16, 17.66,29.91,47.35,100.45,125.49
160318,173210,37.79482,-122.265633333,47.17, 17.66,29.91,47.66,99.62,125.82
160318,173217,37.7955683333,-122.267213333,44.31, 17.67,29.90,48.00,99.26,127.23
160318,173224,37.79633,-122.269101667,50.70, 17.67,29.90,48.13,98.97,128.56
160318,173231,37.7970333333,-122.27085,44.58, 17.68,29.89,48.04,99.38,129.23
160318,173238,37.7976816667,-122.27248,43.55, 17.68,29.89,48.03,98.97,129.89
160318,173245,37.7983,-122.274046667,43.91, 17.68,29.89,48.09,99.56,130.22
160318,173252,37.7989433333,-122.275713333,46.79, 17.68,29.89,48.06,99.68,130.56
160318,173259,37.7997066667,-122.277453333,49.75, 17.69,29.89,47.93,99.50,129.89
160318,173306,37.80048,-122.279065,41.09, 17.69,29.89,47.81,99.38,130.22
160318,173313,37.801555,-122.279953333,41.27, 17.69,29.89,47.73,100.15,131.47
160318,173320,37.80298,-122.27994,46.77, 17.69,29.89,47.62,100.69,130.56
160318,173327,37.8044283333,-122.279141667,46.82, 17.70,29.90,47.58,100.39,126.48
160318,173334,37.8057133333,-122.278186667,44.21, 17.70,29.91,47.75,100.39,123.00
160318,173341,37.8068616667,-122.27732,37.99, 17.70,29.92,48.07,98.92,121.17
160318,173348,37.8077833333,-122.276678333,29.08, 17.71,29.92,48.38,97.83,121.17
160318,173355,37.8082783333,-122.276343333,6.56, 17.71,29.92,48.56,97.83,121.50
160318,173402,37.8083033333,-122.276328333,0.33, 17.72,29.92,48.83,96.87,122.00
160318,173409,37.808595,-122.276045,16.61, 17.72,29.92,48.96,96.98,122.17
160318,173416,37.808405,-122.275391667,19.94, 17.73,29.92,48.80,97.54,122.33
160318,173423,37.808205,-122.2749,2.47, 17.73,29.92,48.89,97.15,122.33
160318,173430,37.8082183333,-122.27488,0.00, 17.73,29.92,49.18,97.04,122.50
160318,173437,37.8079916667,-122.274388333,20.65, 17.74,29.92,49.44,96.59,122.83
160318,173444,37.8076733333,-122.273516667,24.67, 17.74,29.92,49.37,96.87,123.16
160318,173451,37.8073283333,-122.272716667,16.19, 17.75,29.92,49.20,97.66,123.00
160318,173458,37.807255,-122.272555,0.06, 17.75,29.92,49.19,97.43,123.16
160318,173505,37.80726,-122.272558333,0.00, 17.75,29.92,49.42,96.43,123.16
160318,173512,37.807145,-122.272146667,16.65, 17.76,29.92,49.53,96.21,123.33
160318,173519,37.8070366667,-122.271343333,20.24, 17.76,29.92,49.42,96.59,123.00
160318,173526,37.8069483333,-122.270683333,14.14, 17.76,29.92,49.25,96.93,122.50
160318,173533,37.806905,-122.270408333,0.04, 17.77,29.92,49.18,96.71,122.00
160318,173540,37.8068966667,-122.270411667,0.25, 17.77,29.92,49.29,96.10,121.67
160318,173547,37.806915,-122.27026,5.51, 17.77,29.92,49.43,96.21,122.00
160318,173554,37.807235,-122.270145,12.34, 17.78,29.92,49.60,96.04,121.83
160318,173601,37.8074733333,-122.270065,3.00, 17.78,29.92,49.56,96.43,121.67
160318,173608,37.8074866667,-122.270025,0.05, 17.78,29.92,49.48,96.43,121.34
160318,173615,37.807485,-122.270013333,0.03, 17.79,29.92,49.56,95.72,121.34
160318,173622,37.8074883333,-122.270008333,0.02, 17.79,29.92,49.63,95.83,121.34
160318,173629,37.8074966667,-122.270003333,0.00, 17.80,29.92,49.57,96.54,121.34
160318,173636,37.80759,-122.269965,0.48, 17.80,29.92,49.48,96.37,121.34
160318,173643,37.8076183333,-122.269975,0.01, 17.81,29.92,49.52,96.21,121.17
160318,173650,37.8076266667,-122.269973333,0.22, 17.81,29.92,49.56,96.32,121.00
160318,173657,37.8076383333,-122.269968333,0.28, 17.81,29.92,49.50,96.37,120.84
160318,173704,37.8076516667,-122.269971667,0.95, 17.81,29.92,49.40,96.54,121.00
160318,173711,37.8077216667,-122.270013333,0.65, 17.82,29.92,49.48,96.15,121.17
160318,173718,37.8076916667,-122.270055,0.23, 17.82,29.92,49.79,96.21,121.00
160318,173725,37.80769,-122.270066667,0.48, 17.83,29.92,49.81,96.37,121.17
160318,173732,37.807695,-122.270061667,0.72, 17.84,29.92,49.69,96.37,121.17
160318,173739,37.80761,-122.270043333,8.80, 17.84,29.92,49.63,96.37,121.50
160318,173746,37.8071266667,-122.270171667,14.30, 17.85,29.92,49.65,96.43,121.50
160318,173753,37.80665,-122.27032,14.11, 17.85,29.92,49.62,96.54,122.00
160318,173800,37.8062816667,-122.270385,6.91, 17.86,29.92,49.67,96.71,122.17
160318,173807,37.8062483333,-122.270418333,0.93, 17.86,29.92,49.79,95.34,122.33
160318,173814,37.8062266667,-122.270451667,0.74, 17.87,29.92,49.94,95.77,122.33
160318,173821,37.8060866667,-122.270381667,2.63, 17.88,29.92,49.96,96.21,122.66
160318,173828,37.8060966667,-122.270763333,3.88, 17.88,29.92,49.94,95.61,122.66
160318,173835,37.8061233333,-122.27075,0.71, 17.89,29.92,50.04,95.39,122.17
160318,173842,37.8061533333,-122.270688333,1.42, 17.89,29.92,50.23,94.49,120.67
160318,174020,37.806325,-122.270265,7.14, 17.97,29.92,51.03,95.21,123.00
160318,174027,37.8063116667,-122.271125,2.21, 17.98,29.92,50.75,95.21,123.00
160318,174034,37.8063033333,-122.271201667,0.02, 17.99,29.92,50.51,94.06,123.33
160318,174041,37.8063283333,-122.271176667,0.05, 17.99,29.92,50.45,94.12,123.33
160318,174048,37.8063266667,-122.271165,0.15, 18.00,29.92,50.47,94.54,123.33
160318,174055,37.806305,-122.271163333,0.12, 18.00,29.92,50.41,94.96,123.33
160318,174102,37.8062166667,-122.271308333,6.80, 18.01,29.91,50.28,94.33,123.66
160318,174109,37.8062383333,-122.271671667,4.71, 18.01,29.91,50.22,94.43,124.49
160318,174116,37.80656,-122.271901667,6.39, 18.02,29.91,50.20,94.33,124.66
160318,174123,37.8067983333,-122.272023333,7.40, 18.02,29.91,50.23,94.49,124.82
160318,174130,37.80692,-122.272113333,3.14, 18.03,29.91,50.29,94.27,124.66
160318,174137,37.8069566667,-122.272093333,0.13, 18.03,29.91,50.41,93.96,124.49
160318,174144,37.80696,-122.272086667,0.00, 18.04,29.91,50.54,95.32,124.49
160318,174151,37.8069616667,-122.272081667,0.00, 18.04,29.91,50.85,94.89,124.82
160318,174158,37.8073416667,-122.272196667,15.98, 18.05,29.91,50.97,94.78,125.65
160318,174205,37.8078133333,-122.272376667,9.44, 18.05,29.91,50.70,94.17,124.66
160318,174212,37.80788,-122.272415,5.38, 18.04,29.91,50.56,94.06,124.33
160318,174219,37.8082716667,-122.272553333,14.70, 18.04,29.91,50.26,93.91,124.49
160318,174226,37.8086783333,-122.272678333,12.66, 18.04,29.91,50.11,94.54,124.49
160318,174233,37.8092066667,-122.272846667,15.45, 18.04,29.91,50.06,94.59,124.49
160318,174240,37.80937,-122.272678333,8.77, 18.03,29.91,50.21,95.32,123.33
160318,174247,37.809315,-122.272233333,13.32, 18.03,29.92,50.46,93.65,122.83
160318,174254,37.8092466667,-122.271926667,2.85, 18.04,29.92,50.50,94.46,122.33
160318,174301,37.80924,-122.27193,0.03, 18.04,29.92,50.64,94.46,121.67
160318,174308,37.8091883333,-122.272016667,2.01, 18.04,29.92,50.79,93.73,121.67
160318,174315,37.8091933333,-122.271993333,0.47, 18.04,29.92,50.84,94.15,121.67
160318,174322,37.809185,-122.271941667,3.90, 18.04,29.92,50.79,94.25,121.50
160318,174329,37.8091983333,-122.271881667,0.42, 18.05,29.92,50.81,93.52,121.50
160318,174336,37.80922,-122.271841667,0.97, 18.05,29.92,50.78,93.62,121.50
160318,174343,37.80921,-122.271856667,0.24, 18.06,29.92,50.80,93.83,121.67
160318,174350,37.8092016667,-122.271856667,0.88, 18.07,29.92,50.97,93.21,121.67
160318,174357,37.80921,-122.271865,0.39, 18.07,29.92,51.16,93.32,121.00
160318,174404,37.80923,-122.271876667,0.44, 18.09,29.92,51.52,92.39,121.34
160318,174411,37.809235,-122.271865,0.37, 18.10,29.92,52.29,91.20,121.17
160318,174418,37.8092366667,-122.271866667,0.28, 18.10,29.92,52.56,91.89,121.34
160318,174425,37.8092516667,-122.271883333,0.11, 18.07,29.92,52.08,92.09,121.67
160318,174432,37.8092716667,-122.271908333,0.35, 18.06,29.92,51.56,93.21,121.67
160318,174439,37.8092766667,-122.271895,1.65, 18.06,29.92,50.88,94.15,121.50
160318,174446,37.8092866667,-122.271873333,0.33, 18.13,29.92,50.37,94.22,121.17
160318,174453,37.809285,-122.271865,0.01, 18.27,29.92,50.85,94.01,121.34
160318,174500,37.8092816667,-122.27187,0.19, 18.44,29.92,50.48,95.21,121.34
160318,174507,37.8092883333,-122.271868333,0.07, 18.67,29.92,50.79,94.36,121.34
160318,174514,37.80929,-122.271866667,0.41, 18.97,29.92,52.17,91.69,120.84
160318,174521,37.8092933333,-122.27186,0.92, 19.32,29.92,51.98,91.39,120.17
160318,174528,37.8092833333,-122.271845,1.37, 19.68,29.93,50.41,91.29,120.67
160318,174535,37.809275,-122.271831667,0.12, 19.96,29.93,49.37,90.51,120.84
160318,174542,37.8092733333,-122.271828333,0.09, 20.20,29.92,49.98,88.89,120.84
160318,174549,37.8092733333,-122.271826667,0.09, 20.44,29.92,50.16,88.80,120.84
160318,174556,37.8092733333,-122.271825,0.03, 20.73,29.93,48.81,88.98,120.84
160318,174603,37.8092733333,-122.271826667,0.04, 20.99,29.92,47.75,88.80,120.67
160318,174610,37.8092733333,-122.271826667,0.01, 21.26,29.92,45.91,89.84,120.84
160318,174617,37.8092733333,-122.271826667,0.07, 21.51,29.92,43.64,92.09,120.84
160318,174624,37.8092733333,-122.271826667,0.03, 21.73,29.92,40.38,95.10,121.17
160318,174631,37.8092716667,-122.271826667,0.03, 21.90,29.92,38.86,94.91,121.17
160318,174638,37.8092733333,-122.271826667,0.09, 22.03,29.92,39.18,94.17,121.17
160318,174645,37.80926,-122.27178,1.14, 22.07,29.92,38.35,94.70,121.50
160318,174652,37.8092266667,-122.271725,1.00, 21.99,29.92,38.12,95.61,121.67
160318,174659,37.80922,-122.271625,1.95, 21.80,29.92,37.62,97.66,121.67
160318,174706,37.8091966667,-122.271505,1.78, 21.55,29.92,37.85,98.00,121.83
160318,174713,37.8091183333,-122.27143,3.37, 21.18,29.92,38.05,100.33,121.83
160318,174720,37.8091016667,-122.271361667,2.62, 20.78,29.92,38.15,101.47,121.83
160318,174727,37.80906,-122.271321667,2.34, 20.34,29.92,38.68,103.02,122.00
160318,174734,37.8090233333,-122.271263333,1.85, 19.87,29.92,39.28,103.91,122.00
160318,174741,37.80898,-122.271215,2.05, 19.49,29.92,40.17,103.59,122.17
160318,174748,37.808935,-122.271198333,1.58, 19.23,29.92,41.07,103.02,121.83
160318,174755,37.8088833333,-122.271181667,1.65, 19.05,29.92,42.07,102.77,122.00
160318,174802,37.8088333333,-122.271191667,1.03, 18.92,29.92,42.98,102.15,122.50
160318,174809,37.8087966667,-122.271205,0.77, 18.80,29.92,43.16,102.77,122.66
160318,174816,37.8087966667,-122.271206667,0.02, 18.64,29.92,42.99,103.65,122.66
160318,174823,37.8087983333,-122.271206667,0.10, 18.44,29.92,43.13,104.36,122.66
160318,174830,37.8088016667,-122.271211667,0.87, 18.23,29.92,43.48,104.68,122.50
160318,174837,37.808805,-122.271213333,0.04, 18.04,29.92,43.91,104.88,122.50
160318,174844,37.808805,-122.271213333,0.14, 17.89,29.92,44.31,103.97,122.50
160318,174851,37.8088016667,-122.2712,0.46, 17.80,29.92,44.70,103.78,122.66
160318,174858,37.80879,-122.27119,0.16, 17.73,29.92,45.00,104.17,122.66
160318,174905,37.8087916667,-122.27119,0.06, 17.67,29.92,45.16,104.04,122.83
160318,174912,37.808785,-122.271191667,0.09, 17.63,29.92,45.16,103.72,122.83
160318,174919,37.8087866667,-122.271195,0.10, 17.61,29.92,45.49,103.46,122.83
160318,174926,37.8087866667,-122.271195,0.02, 17.61,29.92,45.87,102.77,122.83
160318,174933,37.8087866667,-122.271195,0.09, 17.62,29.92,45.95,102.96,122.66
160318,174940,37.8087866667,-122.271195,0.18, 17.63,29.92,46.29,102.96,122.50
160318,174947,37.8087866667,-122.271195,0.01, 17.65,29.92,46.26,101.47,122.50
160318,174954,37.8087866667,-122.271195,0.02, 17.67,29.92,46.57,101.05,122.50
160318,175001,37.8087866667,-122.271195,0.01, 17.68,29.92,46.78,100.93,122.50
160318,175008,37.8087866667,-122.271195,0.03, 17.68,29.92,46.52,101.05,122.66
160318,175015,37.8087866667,-122.271195,0.02, 17.68,29.92,46.38,101.90,122.50
160318,175022,37.8087866667,-122.271195,0.32, 17.66,29.92,46.46,101.96,122.50
160318,175029,37.8087683333,-122.271193333,0.43, 17.63,29.92,46.26,102.52,122.66
160318,175036,37.8087666667,-122.271195,0.03, 17.60,29.92,46.20,102.27,122.66
160318,175043,37.8087583333,-122.271233333,1.32, 17.58,29.92,46.45,102.15,122.50
160318,175050,37.8087566667,-122.271293333,1.38, 17.57,29.92,46.88,101.66,122.17
160318,175057,37.8087616667,-122.271336667,1.18, 17.61,29.92,47.47,100.51,122.17
160318,175104,37.8087583333,-122.27135,0.16, 17.75,29.92,48.75,99.26,121.67
160318,175111,37.808755,-122.27135,0.09, 17.98,29.92,48.89,98.57,121.67
160318,175118,37.8087566667,-122.271348333,0.07, 18.22,29.92,47.59,98.68,122.00
160318,175125,37.8087566667,-122.271348333,0.01, 18.45,29.92,47.62,97.94,122.00
160318,175132,37.808755,-122.271348333,0.07, 18.73,29.92,47.63,97.43,121.50
160318,175139,37.8087583333,-122.271341667,1.09, 19.03,29.92,47.38,96.26,121.34
160318,175146,37.8087683333,-122.271321667,0.12, 19.34,29.92,46.73,96.43,120.67
160318,175153,37.808765,-122.27132,0.42, 19.65,29.92,45.63,95.61,121.17
160318,175200,37.8087683333,-122.271323333,0.37, 19.82,29.92,44.39,96.43,121.50
160318,175207,37.8087766667,-122.271323333,0.11, 19.76,29.92,43.27,97.66,122.17
160318,175214,37.80878,-122.271323333,0.42, 19.53,29.92,42.78,99.56,122.33
160318,175221,37.80878,-122.271321667,0.08, 19.28,29.92,43.19,98.51,122.66
160318,175228,37.8087383333,-122.271283333,2.37, 19.06,29.92,43.75,99.38,122.66
160318,175235,37.8086616667,-122.271243333,2.22, 18.85,29.92,43.78,99.97,122.33
160318,175242,37.8086133333,-122.2712,2.79, 18.70,29.92,44.21,100.03,122.33
160318,175249,37.8085933333,-122.271093333,2.57, 18.56,29.92,44.20,101.47,122.33
160318,175256,37.8085866667,-122.270993333,3.84, 18.38,29.92,44.03,102.65,122.33
160318,175303,37.8085683333,-122.270886667,3.23, 18.06,29.92,44.25,103.85,122.00
160318,175310,37.8085516667,-122.27079,1.91, 17.64,29.92,45.38,103.53,122.33
160318,175317,37.808535,-122.270705,2.63, 17.33,29.92,47.85,100.99,122.00
160318,175324,37.8085166667,-122.270611667,2.59, 17.15,29.92,49.26,100.51,121.83
160318,175331,37.8084966667,-122.270505,2.73, 17.04,29.92,49.14,100.93,122.00
160318,175338,37.808495,-122.270396667,2.55, 16.96,29.92,48.82,101.53,121.83
160318,175345,37.80848,-122.270296667,2.25, 16.91,29.92,48.54,101.90,121.83
160318,175352,37.8084666667,-122.270198333,2.87, 16.88,29.92,48.64,101.53,121.67
160318,175359,37.80842,-122.270103333,2.49, 16.85,29.92,49.02,101.84,121.34
160318,175406,37.8083316667,-122.270076667,2.44, 16.82,29.92,49.07,101.96,121.34
160318,175413,37.8082983333,-122.27005,0.18, 16.79,29.92,49.01,101.23,121.17
160318,175420,37.8082983333,-122.270055,0.05, 16.77,29.92,49.24,101.47,121.17
160318,175427,37.8083066667,-122.270043333,1.02, 16.76,29.92,49.08,102.33,121.17
160318,175434,37.808275,-122.270028333,0.87, 16.76,29.92,49.15,102.21,121.67
160318,175441,37.8082216667,-122.27003,2.34, 16.74,29.92,49.18,101.96,121.67
160318,175448,37.8081433333,-122.270078333,2.50, 16.72,29.92,48.60,103.15,121.50
160318,175455,37.80806,-122.270105,2.72, 16.70,29.92,48.61,103.02,121.83
160318,175502,37.8079666667,-122.270148333,3.27, 16.70,29.92,48.89,103.53,122.00
160318,175509,37.8078783333,-122.270181667,2.75, 16.70,29.92,49.14,103.21,122.17
160318,175516,37.8077966667,-122.27019,2.94, 16.69,29.92,48.97,103.91,122.33
160318,175523,37.8077183333,-122.27021,1.93, 16.65,29.92,48.42,104.43,122.33
160318,175530,37.8076033333,-122.270226667,2.77, 16.61,29.92,48.39,105.21,122.33
160318,175537,37.8075066667,-122.27024,2.47, 16.59,29.92,48.71,104.36,122.17
160318,175544,37.8074816667,-122.27025,0.67, 16.64,29.93,50.15,104.04,120.17
160318,175551,37.8074733333,-122.270233333,0.73, 16.77,29.93,50.95,100.09,121.00
160318,175558,37.8074766667,-122.270223333,0.40, 16.93,29.92,51.30,98.68,121.67
160318,175605,37.8074416667,-122.270228333,2.40, 17.08,29.92,50.79,97.83,121.83
160318,175612,37.8073883333,-122.27024,1.72, 17.22,29.92,50.53,97.54,122.00
160318,175619,37.8073366667,-122.270276667,0.45, 17.35,29.92,50.60,96.93,121.67
160318,175626,37.8073316667,-122.270273333,0.27, 17.52,29.92,50.74,95.83,121.83
160318,175633,37.80733,-122.270268333,0.12, 17.73,29.92,51.01,95.12,121.67
160318,175640,37.8073283333,-122.270263333,0.11, 17.97,29.92,51.08,95.00,121.50
160318,175647,37.8073266667,-122.270263333,0.33, 18.19,29.92,49.75,93.85,121.67
160318,175654,37.807325,-122.270256667,0.03, 18.37,29.92,48.60,94.91,121.83
160318,175701,37.807325,-122.270256667,0.05, 18.48,29.92,47.35,96.32,121.67
160318,175708,37.807325,-122.270256667,0.01, 18.52,29.92,46.85,96.48,121.83
160318,175715,37.807325,-122.270256667,0.04, 18.48,29.92,46.69,97.49,122.00
160318,175722,37.807325,-122.270256667,0.00, 18.44,29.92,46.38,95.23,122.33
160318,175729,37.807325,-122.270256667,0.00, 18.43,29.92,47.20,94.25,122.50
160318,175736,37.807325,-122.270256667,0.00, 18.43,29.92,47.69,93.52,122.66
160318,175743,37.807325,-122.270256667,0.02, 18.45,29.92,47.98,91.49,122.66
160318,175750,37.807325,-122.270256667,0.00, 18.47,29.92,48.51,90.42,122.83
160318,175757,37.807325,-122.270256667,0.01, 18.50,29.92,48.82,88.52,124.82
160318,175804,37.807325,-122.270256667,0.02, 18.52,29.91,48.94,87.96,126.90
160318,175811,37.807325,-122.270258333,0.01, 18.55,29.90,49.04,87.24,128.89
160318,175818,37.807325,-122.270258333,0.02, 18.57,29.89,49.22,85.64,130.22
160318,175825,37.80732,-122.27026,1.17, 18.60,29.89,49.59,84.11,130.89
160318,175832,37.8072283333,-122.270343333,1.42, 18.65,29.89,50.31,82.54,131.39
160318,175839,37.8072616667,-122.270338333,0.46, 18.69,29.89,50.75,81.27,131.39
160318,175846,37.8072716667,-122.270336667,0.21, 18.73,29.89,50.99,80.42,131.39
160318,175853,37.807275,-122.270331667,0.21, 18.77,29.89,51.15,79.58,131.47
160318,175900,37.8072766667,-122.270331667,0.18, 18.82,29.89,51.30,79.06,131.47
160318,175907,37.8072833333,-122.270333333,0.53, 18.87,29.89,51.53,78.55,131.47
160318,175914,37.8073116667,-122.27037,0.74, 18.92,29.89,51.69,78.18,131.64
160318,175921,37.8073433333,-122.270373333,0.12, 18.99,29.89,51.76,77.75,131.47
160318,175928,37.8073416667,-122.270378333,0.09, 19.05,29.89,51.73,77.46,131.47
160318,175935,37.8073416667,-122.270381667,0.04, 19.11,29.89,51.68,76.97,131.39
160318,175942,37.8073366667,-122.270388333,0.24, 19.16,29.89,51.65,77.39,131.39
160318,175949,37.8073333333,-122.270391667,0.36, 19.21,29.89,51.58,77.11,131.64
160318,175956,37.8073383333,-122.27039,0.03, 19.25,29.89,51.56,76.76,131.47
160318,180003,37.8073433333,-122.270385,0.09, 19.30,29.89,51.54,76.62,131.64
160318,180106,37.8073266667,-122.270413333,0.27, 19.75,29.89,51.18,75.39,130.39
160318,180202,37.807305,-122.270436667,0.59, 19.99,29.89,50.06,75.52,130.22
160318,180209,37.8073,-122.270466667,0.36, 20.01,29.89,49.92,75.25,130.22
160318,180305,37.8072916667,-122.270518333,0.61, 20.17,29.89,49.31,75.19,130.06
160318,180401,37.8073183333,-122.270473333,0.12, 20.33,29.89,49.11,75.39,129.89
160318,180408,37.8073183333,-122.270466667,0.13, 20.34,29.89,49.06,75.05,130.06
160318,180504,37.80729,-122.270451667,0.20, 20.48,29.89,48.87,74.92,129.89
160318,180600,37.8072783333,-122.270431667,0.10, 20.61,29.89,48.53,75.05,129.72
160318,180607,37.807275,-122.270428333,0.09, 20.62,29.89,48.47,74.79,129.72
160318,180703,37.80728,-122.270403333,0.22, 20.73,29.89,48.09,75.05,129.72
160318,180806,37.807295,-122.270395,0.26, 20.84,29.89,47.82,75.39,129.56
160318,180902,37.8072866667,-122.2704,0.03, 20.94,29.89,47.94,74.59,129.72
160318,180909,37.8072866667,-122.270401667,0.18, 20.95,29.89,47.88,74.52,129.56
160318,181005,37.807305,-122.27036,0.15, 21.04,29.89,47.65,74.85,129.39
160318,181012,37.8073016667,-122.270358333,0.24, 21.05,29.89,47.62,74.39,129.39
160318,181019,37.807295,-122.27035,0.19, 21.06,29.89,47.59,75.05,129.39
160318,181026,37.8072883333,-122.270345,0.29, 21.07,29.89,47.54,75.05,129.23
160318,181033,37.807285,-122.27035,0.03, 21.08,29.89,47.51,74.85,129.39
160318,181040,37.8072883333,-122.27035,0.30, 21.09,29.89,47.51,75.05,129.23
160318,181047,37.8072916667,-122.27035,0.17, 21.10,29.89,47.49,74.72,129.39
160318,181054,37.8072866667,-122.270355,0.30, 21.11,29.89,47.46,74.79,129.23
160318,181101,37.8072816667,-122.270366667,0.21, 21.12,29.89,47.43,74.72,129.39
160318,181108,37.8072833333,-122.27037,0.09, 21.13,29.90,47.40,74.85,129.23
160318,181115,37.807285,-122.270368333,0.12, 21.14,29.90,47.38,74.79,129.23
160318,181122,37.8072816667,-122.27037,0.11, 21.15,29.90,47.34,74.92,129.23
160318,181129,37.8072816667,-122.270371667,0.35, 21.16,29.90,47.32,75.05,129.23
160318,181136,37.8072816667,-122.270385,0.08, 21.17,29.90,47.29,74.85,128.89
160318,181143,37.8072816667,-122.270388333,0.13, 21.18,29.90,47.28,74.85,129.06
160318,181150,37.8072833333,-122.270386667,0.16, 21.18,29.90,47.33,74.92,128.89
160318,181157,37.807285,-122.270386667,0.17, 21.19,29.90,47.40,74.52,129.06
160318,181204,37.8072883333,-122.270385,0.26, 21.20,29.90,47.42,74.52,128.89
160318,181211,37.8072933333,-122.270385,0.10, 21.21,29.90,47.52,74.59,129.06
160318,181218,37.807295,-122.270385,0.12, 21.23,29.90,47.62,74.46,128.89
160318,181225,37.8072983333,-122.27039,0.09, 21.24,29.90,47.71,74.33,128.89
160318,181232,37.8072983333,-122.270385,0.04, 21.25,29.90,47.76,74.33,128.89
160318,181239,37.807295,-122.270388333,0.18, 21.26,29.90,47.81,74.19,128.73
160318,181246,37.807295,-122.270386667,0.18, 21.28,29.90,47.87,74.19,128.89
160318,181253,37.8072933333,-122.270393333,0.08, 21.29,29.90,47.87,73.81,129.06
160318,181300,37.8072933333,-122.270395,0.19, 21.30,29.90,47.90,73.74,129.06
160318,181307,37.8072966667,-122.2704,0.13, 21.32,29.90,47.96,73.81,128.56
160318,181314,37.8072916667,-122.270398333,0.23, 21.33,29.90,48.02,73.74,128.73
160318,181321,37.8072883333,-122.27039,0.19, 21.34,29.90,48.08,73.61,128.73
160318,181328,37.8072866667,-122.270388333,0.15, 21.36,29.90,48.14,73.55,128.73
160318,181335,37.8072816667,-122.270391667,0.11, 21.37,29.90,48.19,73.61,128.56
160318,181342,37.8072816667,-122.270393333,0.26, 21.39,29.90,48.26,73.29,128.56
160318,181349,37.807285,-122.270386667,0.12, 21.41,29.90,48.27,73.29,128.73
160318,181356,37.8072866667,-122.270385,0.11, 21.42,29.90,48.26,73.29,128.56
160318,181403,37.8072866667,-122.270381667,0.08, 21.43,29.90,48.25,73.04,128.56
160318,181410,37.8072833333,-122.270386667,0.16, 21.45,29.90,48.19,73.29,128.23
160318,181417,37.807285,-122.270386667,0.13, 21.46,29.90,48.08,73.29,128.40
160318,181424,37.807285,-122.270385,0.09, 21.47,29.90,47.99,73.55,128.40
160318,181431,37.8072833333,-122.270385,0.14, 21.49,29.90,47.91,73.49,128.40
160318,181438,37.8072783333,-122.270383333,0.09, 21.50,29.90,47.85,73.36,128.56
160318,181445,37.807285,-122.270378333,0.71, 21.51,29.90,47.81,73.36,128.40
