time,Tempature,Barometric_Pressure,Humidity,Gas,Altitude
194219, 24.67,30.02,42.68,84.95,"93.97"
194226, 24.67,30.02,42.69,85.12,"93.97"
194233, 24.68,30.02,42.67,85.04,"93.81"
194240, 24.68,30.02,42.66,84.61,"93.64"
194247, 24.68,30.02,42.65,85.12,"93.64"
194254, 24.68,30.02,42.65,85.21,"93.64"
194301, 24.68,30.02,42.64,85.38,"93.48"
194308, 24.69,30.02,42.64,84.61,"93.48"
194315, 24.69,30.02,42.64,85.04,"93.64"
194322, 24.69,30.02,42.62,84.87,"93.64"
194329, 24.69,30.02,42.62,85.30,"93.81"
194336, 24.69,30.02,42.62,84.53,"93.64"
194343, 24.69,30.02,42.62,84.78,"93.48"
194350, 24.69,30.02,42.62,84.95,"93.48"
194357, 24.70,30.02,42.62,84.95,"93.31"
194404, 24.70,30.02,42.61,85.21,"93.31"
194411, 24.70,30.02,42.61,85.30,"93.48"
194418, 24.70,30.02,42.60,85.04,"93.48"
194425, 24.71,30.02,42.59,85.30,"93.15"
194432, 24.71,30.02,42.59,84.95,"93.15"
194439, 24.71,30.02,42.58,84.87,"93.31"
194446, 24.71,30.02,42.57,84.78,"93.64"
194453, 24.72,30.02,42.57,85.21,"93.48"
194500, 24.72,30.02,42.56,85.04,"93.81"
194507, 24.72,30.02,42.55,85.12,"93.64"
194514, 24.72,30.02,42.54,85.04,"93.48"
194521, 24.72,30.02,42.53,84.87,"93.48"
194528, 24.72,30.02,42.52,85.56,"93.48"
194535, 24.72,30.02,42.51,85.12,"93.48"
194542, 24.72,30.02,42.51,85.38,"93.64"
194549, 24.72,30.02,42.49,85.38,"93.48"
194556, 24.73,30.02,42.50,85.38,"93.64"
194603, 24.73,30.02,42.49,85.38,"93.64"
194610, 24.73,30.02,42.49,85.30,"94.14"
194617, 24.73,30.02,42.48,85.30,"93.64"
194624, 24.73,30.02,42.49,85.30,"93.64"
194631, 24.73,30.02,42.46,85.38,"93.64"
194638, 24.73,30.02,42.48,84.95,"93.64"
194645, 24.73,30.02,42.49,85.38,"93.64"
194652, 24.73,30.02,42.47,85.38,"93.81"
194659, 24.73,30.02,42.47,85.38,"93.81"
194706, 24.73,30.02,42.47,85.04,"93.64"
194713, 24.73,30.02,42.48,85.12,"93.64"
194720, 24.74,30.02,42.47,84.95,"93.48"
194727, 24.74,30.02,42.47,85.30,"93.48"
194734, 24.74,30.02,42.46,85.47,"93.81"
194741, 24.74,30.02,42.46,85.30,"93.81"
194748, 24.74,30.02,42.44,85.21,"94.14"
194755, 24.74,30.02,42.43,85.21,"94.14"
194802, 24.74,30.02,42.43,85.47,"93.97"
194809, 24.74,30.02,42.41,85.38,"94.14"
194816, 24.74,30.02,42.41,85.21,"93.97"
194823, 24.74,30.02,42.41,85.21,"94.14"
194830, 24.74,30.02,42.40,85.30,"94.14"
194837, 24.74,30.02,42.41,85.38,"94.14"
194844, 24.74,30.02,42.40,85.38,"94.31"
194851, 24.75,30.02,42.41,85.38,"94.14"
194858, 24.75,30.02,42.40,85.30,"93.97"
194905, 24.75,30.02,42.40,85.04,"94.14"
194912, 24.75,30.02,42.40,85.21,"94.31"
194919, 24.75,30.02,42.40,85.04,"94.14"
194926, 24.75,30.02,42.38,85.47,"94.14"
194933, 24.75,30.02,42.40,85.04,"94.31"
194940, 24.76,30.02,42.41,85.12,"94.47"
194947, 24.76,30.02,42.40,84.87,"94.80"
194954, 24.76,30.02,42.38,84.95,"94.97"
195001, 24.76,30.02,42.37,85.38,"95.13"
195008, 24.76,30.02,42.36,85.38,"95.13"
195015, 24.76,30.02,42.36,85.47,"94.80"
195022, 24.76,30.02,42.35,85.12,"94.64"
195029, 24.76,30.02,42.35,85.21,"94.47"
195036, 24.76,30.02,42.34,85.21,"94.31"
195043, 24.76,30.02,42.34,84.87,"93.97"
195050, 24.76,30.02,42.32,85.38,"93.81"
195057, 24.76,30.02,42.32,84.95,"93.48"
195104, 24.76,30.02,42.33,85.47,"93.15"
195111, 24.75,30.02,42.34,85.21,"93.31"
195118, 24.75,30.02,42.33,85.30,"93.64"
195125, 24.75,30.02,42.35,85.12,"93.81"
195133, 24.75,30.02,42.37,84.44,"94.14"
195140, 24.74,30.02,42.36,84.61,"94.14"
195147, 24.74,30.02,42.36,84.70,"94.31"
195154, 24.74,30.02,42.37,85.04,"94.47"
195201, 24.74,30.02,42.38,85.04,"94.47"
195208, 24.74,30.02,42.39,84.87,"94.64"
195215, 24.74,30.02,42.38,84.95,"94.31"
195222, 24.74,30.02,42.35,85.47,"94.47"
195229, 24.74,30.02,42.23,84.78,"94.64"
195236, 24.75,30.02,42.21,85.04,"94.47"
195243, 24.76,30.02,42.22,85.56,"94.64"
195250, 24.76,30.02,42.21,85.30,"94.47"
195257, 24.77,30.02,42.19,85.64,"94.64"
195304, 24.78,30.02,42.20,85.38,"94.47"
195311, 24.78,30.02,42.19,85.56,"94.64"
195318, 24.78,30.02,42.19,85.64,"94.64"
195325, 24.79,30.02,42.16,85.47,"94.31"
195332, 24.79,30.02,42.16,85.47,"94.64"
195339, 24.79,30.02,42.15,86.08,"94.64"
195346, 24.79,30.02,42.14,85.47,"94.64"
195353, 24.79,30.02,42.12,85.30,"94.80"
195400, 24.79,30.02,42.12,84.87,"94.97"
195407, 24.79,30.02,42.13,85.04,"94.97"
195414, 24.79,30.02,42.11,85.12,"94.97"
195421, 24.78,30.02,42.11,85.30,"94.80"
195428, 24.78,30.02,42.10,85.38,"94.97"
195435, 24.78,30.02,42.09,85.30,"94.80"
195442, 24.78,30.02,42.09,85.30,"94.64"
195449, 24.78,30.02,42.04,84.87,"94.80"
195456, 24.77,30.02,41.99,85.56,"94.97"
195503, 24.76,30.02,41.88,85.47,"94.97"
195510, 24.75,30.02,41.72,86.08,"95.13"
195517, 24.74,30.02,41.58,86.17,"94.97"
195524, 24.72,30.01,41.46,86.79,"95.46"
195531, 24.70,30.02,41.32,86.70,"95.46"
195538, 24.68,30.01,41.19,87.42,"95.30"
195545, 24.66,30.02,41.04,87.51,"95.30"
195552, 24.63,30.02,40.88,87.69,"95.30"
195559, 24.61,30.01,40.75,88.15,"95.30"
195606, 24.58,30.01,40.62,88.89,"95.71"
195613, 24.55,30.01,40.48,88.98,"95.88"
195620, 24.52,30.01,40.39,89.08,"96.04"
195627, 24.49,30.01,40.28,89.65,"96.04"
195634, 24.47,30.01,40.21,89.93,"96.38"
195641, 24.44,30.01,40.13,89.74,"96.87"
195648, 24.40,30.01,40.06,90.61,"96.71"
195655, 24.37,30.01,39.97,91.00,"96.21"
195702, 24.34,30.01,39.89,91.10,"95.71"
195709, 24.31,30.01,39.83,91.00,"95.46"
195716, 24.27,30.02,39.76,91.89,"95.46"
195723, 24.24,30.02,39.71,91.29,"94.97"
195730, 24.21,30.02,39.65,92.60,"94.64"
195737, 24.17,30.02,39.58,93.11,"94.47"
195744, 24.13,30.02,39.53,92.80,"94.97"
195751, 24.09,30.02,39.45,93.11,"94.80"
195758, 24.04,30.02,39.37,93.73,"94.80"
195805, 24.00,30.02,39.31,93.62,"95.13"
195812, 23.95,30.01,39.25,94.46,"95.13"
195819, 23.91,30.02,39.20,94.57,"94.97"
195826, 23.87,30.02,39.16,95.10,"94.80"
195833, 23.82,30.02,39.09,93.96,"95.13"
195840, 23.78,30.01,39.05,94.17,"95.13"
195847, 23.73,30.02,38.97,94.43,"94.97"
195854, 23.69,30.02,38.93,94.70,"94.97"
195901, 23.65,30.02,38.91,95.72,"94.80"
195908, 23.60,30.02,38.88,95.88,"94.80"
195915, 23.56,30.02,38.85,96.32,"94.64"
195922, 23.52,30.02,38.85,96.21,"94.64"
195929, 23.48,30.02,38.81,96.87,"94.31"
195937, 23.44,30.02,38.81,96.54,"94.14"
195944, 23.40,30.02,38.78,96.32,"94.14"
195951, 23.36,30.02,38.76,96.76,"93.97"
195958, 23.32,30.02,38.75,97.66,"93.81"
200005, 23.28,30.02,38.77,96.21,"93.81"
200002, 23.24,30.02,38.75,97.77,"93.97"
200009, 23.20,30.02,38.76,97.60,"93.97"
200007, 23.17,30.02,38.80,97.15,"93.81"
200004, 23.13,30.02,38.78,96.54,"93.64"
200001, 23.10,30.02,38.81,97.54,"93.81"
200008, 23.07,30.02,38.81,97.94,"93.97"
200005, 23.03,30.02,38.84,97.66,"93.97"
200102, 23.00,30.02,38.88,97.94,"93.97"
200109, 22.97,30.02,38.90,98.45,"93.97"
200106, 22.94,30.02,38.90,99.50,"93.97"
200103, 22.91,30.02,38.91,100.09,"93.97"
200100, 22.88,30.02,38.92,99.73,"93.81"
200107, 22.85,30.02,38.94,100.21,"93.97"
200104, 22.82,30.02,38.97,98.97,"93.97"
200101, 22.79,30.02,39.01,99.03,"94.31"
200108, 22.76,30.02,39.04,99.26,"94.47"
200205, 22.73,30.02,39.07,99.26,"94.31"
200202, 22.70,30.02,39.12,99.56,"93.97"
200209, 22.68,30.02,39.16,99.73,"94.14"
200206, 22.65,30.02,39.22,99.50,"94.31"
200203, 22.63,30.02,39.27,100.51,"94.14"
200200, 22.61,30.02,39.34,99.73,"94.31"
200207, 22.59,30.02,39.41,99.91,"94.47"
200204, 22.56,30.02,39.49,100.09,"94.64"
200301, 22.55,30.02,39.55,99.91,"94.64"
200308, 22.53,30.02,39.60,100.15,"94.64"
200305, 22.51,30.02,39.68,100.09,"94.64"
200302, 22.49,30.02,39.77,100.21,"94.80"
200309, 22.48,30.02,39.84,100.33,"94.80"
200306, 22.46,30.02,39.92,99.68,"94.64"
200303, 22.45,30.02,40.02,99.97,"94.64"
200300, 22.44,30.02,40.09,99.79,"94.80"
200307, 22.42,30.02,40.19,99.91,"94.80"
200404, 22.41,30.02,40.27,99.79,"94.47"
200401, 22.40,30.02,40.36,99.73,"94.47"
200408, 22.39,30.02,40.43,99.32,"94.31"
200405, 22.38,30.02,40.49,99.68,"93.97"
200402, 22.38,30.02,40.56,98.57,"94.31"
200409, 22.37,30.02,40.63,99.56,"94.47"
200406, 22.36,30.02,40.73,99.15,"94.64"
200403, 22.36,30.02,40.81,98.80,"94.47"
200500, 22.35,30.02,40.89,98.80,"94.47"
200507, 22.35,30.02,40.95,98.63,"94.31"
200504, 22.34,30.02,41.03,98.22,"93.97"
200501, 22.34,30.02,41.12,98.22,"93.48"
200508, 22.34,30.02,41.23,98.45,"92.81"
200505, 22.34,30.02,41.33,98.00,"92.65"
200502, 22.34,30.02,41.41,98.11,"92.65"
200509, 22.34,30.02,41.48,98.11,"92.98"
200506, 22.34,30.02,41.56,97.77,"93.31"
200603, 22.35,30.02,41.63,97.32,"93.48"
200600, 22.35,30.02,41.70,97.32,"93.81"
200607, 22.35,30.02,41.78,97.43,"93.64"
200604, 22.36,30.02,41.85,96.87,"93.31"
200601, 22.37,30.02,41.90,96.26,"93.15"
200608, 22.37,30.02,41.96,96.87,"92.98"
200605, 22.38,30.02,42.03,96.76,"92.65"
200602, 22.38,30.02,42.07,96.71,"92.81"
200609, 22.39,30.02,42.12,96.04,"92.98"
200706, 22.40,30.02,42.18,95.66,"92.81"
200703, 22.40,30.02,42.22,95.88,"93.15"
200700, 22.41,30.02,42.27,95.83,"92.98"
200707, 22.42,30.02,42.31,95.99,"92.81"
200704, 22.43,30.02,42.35,95.56,"92.65"
200701, 22.43,30.02,42.39,94.91,"92.65"
200708, 22.44,30.02,42.44,94.96,"92.65"
200705, 22.45,30.02,42.47,95.07,"92.81"
200802, 22.46,30.02,42.49,95.12,"92.81"
200809, 22.46,30.02,42.53,94.49,"93.15"
200806, 22.47,30.02,42.57,94.96,"93.31"
200803, 22.48,30.02,42.61,94.70,"93.15"
200800, 22.49,30.02,42.64,94.70,"93.31"
200807, 22.50,30.02,42.65,94.06,"93.31"
200804, 22.51,30.02,42.68,94.17,"93.31"
200801, 22.51,30.02,42.71,94.06,"93.31"
200808, 22.52,30.02,42.74,95.32,"93.31"
200905, 22.53,30.02,42.77,94.64,"93.48"
200902, 22.54,30.02,42.80,94.06,"93.31"
200909, 22.54,30.02,42.82,94.89,"93.31"
200906, 22.55,30.02,42.84,95.32,"92.98"
200903, 22.56,30.02,42.87,94.89,"93.15"
200900, 22.57,30.02,42.87,95.00,"92.98"
200907, 22.58,30.02,42.90,94.78,"92.98"
200904, 22.59,30.02,42.92,94.68,"92.98"
201001, 22.59,30.02,42.94,94.36,"92.81"
201008, 22.60,30.02,42.95,94.68,"92.98"
201015, 22.61,30.02,42.98,94.36,"92.98"
201022, 22.62,30.02,42.99,93.94,"93.31"
201029, 22.63,30.02,43.00,94.68,"93.48"
201036, 22.63,30.02,43.02,94.68,"93.31"
201043, 22.64,30.02,43.03,94.04,"93.48"
201050, 22.65,30.02,43.04,93.94,"93.15"
201057, 22.66,30.02,43.04,93.62,"93.48"
201104, 22.67,30.02,43.08,93.94,"93.31"
201111, 22.68,30.02,43.07,93.83,"93.31"
201118, 22.69,30.02,43.10,93.52,"93.31"
201125, 22.70,30.02,43.12,93.52,"93.48"
201132, 22.70,30.02,43.12,93.42,"93.64"
201139, 22.71,30.02,43.13,93.21,"93.64"
201146, 22.72,30.02,43.15,93.32,"93.97"
201153, 22.73,30.02,43.14,93.21,"93.81"
201200, 22.73,30.02,43.15,93.21,"93.81"
201207, 22.74,30.02,43.15,94.04,"93.97"
201214, 22.75,30.02,43.17,93.21,"93.81"
201221, 22.75,30.02,43.17,94.46,"93.97"
201228, 22.76,30.02,43.19,93.83,"94.14"
201235, 22.77,30.02,43.20,92.80,"93.81"
201242, 22.78,30.02,43.19,92.80,"93.97"
201249, 22.78,30.02,43.21,92.60,"93.64"
201256, 22.79,30.02,43.22,92.70,"93.64"
201303, 22.80,30.02,43.22,93.21,"93.48"
201310, 22.81,30.02,43.22,92.90,"93.64"
201317, 22.82,30.02,43.24,92.29,"93.81"
201324, 22.83,30.02,43.25,92.60,"93.64"
201331, 22.84,30.02,43.26,93.01,"93.64"
201338, 22.84,30.02,43.26,92.09,"93.64"
201345, 22.85,30.02,43.27,91.99,"93.81"
201352, 22.86,30.02,43.27,92.60,"93.81"
201359, 22.87,30.02,43.27,91.89,"93.81"
201406, 22.88,30.02,43.28,92.09,"93.64"
201413, 22.89,30.02,43.27,91.59,"93.64"
201420, 22.90,30.02,43.28,92.60,"93.64"
201427, 22.91,30.02,43.29,92.70,"93.97"
201434, 22.92,30.02,43.29,91.89,"93.97"
201441, 22.92,30.02,43.30,92.19,"93.97"
201448, 22.93,30.02,43.31,91.20,"93.97"
201455, 22.94,30.02,43.30,91.10,"93.48"
201502, 22.95,30.02,43.29,91.20,"93.48"
201509, 22.95,30.02,43.29,92.39,"93.81"
201516, 22.96,30.02,43.31,91.29,"93.64"
201523, 22.97,30.02,43.29,91.10,"93.97"
201530, 22.98,30.02,43.29,91.39,"93.81"
201537, 22.99,30.02,43.30,92.39,"93.97"
201544, 22.99,30.02,43.29,90.80,"94.14"
201551, 23.00,30.02,43.29,91.00,"94.14"
201558, 23.01,30.02,43.30,92.09,"94.14"
201605, 23.02,30.02,43.29,90.71,"94.31"
201612, 23.02,30.02,43.28,91.00,"94.31"
201619, 23.03,30.02,43.28,90.51,"94.47"
201626, 23.03,30.02,43.28,91.79,"94.47"
201633, 23.04,30.02,43.27,91.00,"94.47"
201640, 23.05,30.02,43.28,90.71,"94.47"
201647, 23.05,30.02,43.26,90.80,"94.80"
201654, 23.06,30.02,43.27,91.49,"94.64"
201701, 23.06,30.02,43.28,90.80,"94.80"
201708, 23.07,30.02,43.29,90.51,"94.80"
201715, 23.08,30.02,43.27,91.59,"94.64"
201722, 23.08,30.02,43.28,91.89,"94.64"
201729, 23.09,30.02,43.27,90.42,"94.47"
201736, 23.10,30.02,43.26,91.10,"93.97"
201743, 23.10,30.02,43.26,90.71,"93.97"
201750, 23.11,30.02,43.25,90.51,"94.14"
201757, 23.11,30.02,43.24,90.80,"94.14"
201804, 23.12,30.02,43.25,89.84,"94.31"
201811, 23.13,30.02,43.23,91.00,"94.47"
201818, 23.13,30.02,43.23,91.00,"94.47"
201825, 23.14,30.02,43.22,90.71,"94.80"
201832, 23.14,30.02,43.22,91.00,"94.97"
201839, 23.15,30.02,43.20,91.00,"94.80"
201846, 23.15,30.02,43.22,91.10,"94.97"
201853, 23.16,30.02,43.21,90.03,"94.64"
201900, 23.16,30.02,43.21,90.12,"94.47"
201907, 23.17,30.02,43.21,91.10,"94.31"
201914, 23.17,30.02,43.21,91.20,"94.14"
201921, 23.18,30.02,43.21,91.20,"93.81"
201928, 23.18,30.02,43.22,90.42,"93.97"
201935, 23.18,30.02,43.22,90.32,"94.14"
201942, 23.19,30.02,43.22,90.61,"94.31"
201949, 23.19,30.02,43.22,91.00,"94.31"
201956, 23.20,30.02,43.24,90.51,"94.47"
202003, 23.20,30.02,43.23,90.42,"94.47"
202010, 23.20,30.02,43.23,89.46,"94.47"
202017, 23.21,30.02,43.21,90.80,"94.47"
202024, 23.21,30.02,43.22,90.80,"94.31"
202031, 23.22,30.02,43.22,90.32,"94.47"
202038, 23.22,30.02,43.22,90.42,"94.47"
202045, 23.22,30.02,43.23,90.22,"94.14"
202052, 23.23,30.02,43.24,90.42,"94.14"
202059, 23.23,30.02,43.26,90.71,"93.97"
202106, 23.23,30.02,43.26,90.03,"93.64"
202113, 23.24,30.02,43.27,89.93,"93.64"
202120, 23.24,30.02,43.26,90.22,"93.81"
202127, 23.25,30.02,43.26,89.93,"93.97"
202134, 23.25,30.02,43.26,90.12,"93.81"
202141, 23.26,30.02,43.26,90.22,"93.81"
202148, 23.26,30.02,43.26,90.22,"93.97"
202155, 23.27,30.02,43.26,90.03,"93.97"
202202, 23.27,30.02,43.26,89.46,"93.97"
202209, 23.28,30.02,43.25,89.93,"94.31"
202216, 23.28,30.02,43.25,89.74,"94.31"
202223, 23.28,30.02,43.26,90.22,"94.64"
202230, 23.29,30.02,43.25,90.12,"94.47"
202237, 23.29,30.02,43.25,89.93,"94.64"
202244, 23.30,30.02,43.24,89.93,"94.80"
202251, 23.30,30.02,43.23,90.42,"94.80"
202258, 23.30,30.02,43.22,89.55,"94.80"
202305, 23.31,30.02,43.22,89.46,"94.80"
202312, 23.31,30.02,43.22,89.55,"94.80"
202319, 23.31,30.02,43.19,89.36,"94.80"
202326, 23.32,30.02,43.19,90.03,"94.80"
202333, 23.32,30.02,43.18,89.36,"94.97"
202340, 23.32,30.02,43.17,89.93,"94.97"
202347, 23.33,30.02,43.18,90.12,"95.13"
202354, 23.33,30.02,43.18,88.80,"94.80"
202401, 23.33,30.02,43.17,90.32,"94.64"
202408, 23.33,30.02,43.17,90.12,"94.64"
202415, 23.34,30.02,43.17,90.03,"94.80"
202422, 23.34,30.02,43.17,89.55,"94.80"
202429, 23.34,30.02,43.17,90.03,"94.97"
202436, 23.35,30.02,43.18,89.17,"94.80"
202443, 23.35,30.02,43.16,89.36,"94.97"
202450, 23.35,30.02,43.16,89.74,"94.97"
202457, 23.35,30.02,43.15,89.55,"94.97"
202504, 23.36,30.02,43.15,89.93,"94.97"
202511, 23.36,30.02,43.14,89.36,"94.64"
202518, 23.36,30.02,43.13,89.74,"94.47"
202525, 23.36,30.02,43.13,89.55,"94.47"
202532, 23.37,30.02,43.12,89.93,"94.31"
202539, 23.37,30.02,43.13,89.84,"94.31"
202546, 23.37,30.02,43.11,89.08,"94.47"
202553, 23.37,30.02,43.10,89.17,"94.64"
202600, 23.38,30.02,43.11,89.27,"94.47"
202607, 23.38,30.02,43.10,89.27,"94.47"
202614, 23.38,30.02,43.09,89.46,"94.14"
202621, 23.38,30.02,43.10,89.46,"93.97"
202628, 23.38,30.02,43.10,89.27,"94.14"
202635, 23.38,30.02,43.09,89.27,"94.14"
202642, 23.39,30.02,43.07,89.08,"93.81"
202649, 23.39,30.02,43.08,89.46,"93.64"
202656, 23.39,30.02,43.10,89.46,"93.64"
202703, 23.39,30.02,43.10,88.98,"93.81"
202710, 23.39,30.02,43.09,89.08,"93.97"
202717, 23.40,30.02,43.11,89.36,"94.14"
202724, 23.40,30.02,43.10,89.27,"93.97"
202731, 23.40,30.02,43.08,89.17,"94.14"
202738, 23.40,30.02,43.09,89.08,"94.14"
202745, 23.40,30.02,43.09,88.61,"94.47"
202752, 23.41,30.02,43.08,89.36,"94.31"
202759, 23.41,30.02,43.07,88.89,"94.47"
202806, 23.41,30.02,43.08,88.89,"94.47"
202813, 23.41,30.02,43.09,89.08,"94.47"
202820, 23.41,30.02,43.08,89.36,"94.47"
202827, 23.41,30.02,43.08,89.17,"94.47"
202834, 23.42,30.02,43.08,89.36,"94.47"
202841, 23.42,30.02,43.08,88.70,"94.47"
202848, 23.42,30.02,43.07,89.27,"94.64"
202855, 23.42,30.02,43.08,88.98,"94.47"
202902, 23.42,30.02,43.07,89.27,"94.64"
202909, 23.42,30.02,43.08,89.08,"94.47"
202916, 23.42,30.02,43.08,89.08,"94.80"
202923, 23.43,30.02,43.09,88.61,"94.97"
202930, 23.43,30.02,43.08,88.80,"95.13"
202937, 23.43,30.02,43.08,89.08,"95.13"
202944, 23.43,30.02,43.08,89.08,"95.30"
202951, 23.43,30.02,43.06,88.89,"95.30"
202958, 23.43,30.02,43.07,88.98,"95.30"
203005, 23.44,30.02,43.06,88.06,"95.13"
203012, 23.44,30.02,43.07,88.61,"95.13"
203019, 23.44,30.02,43.05,89.17,"95.13"
203026, 23.44,30.02,43.05,89.27,"94.80"
203033, 23.44,30.02,43.05,89.17,"94.97"
203040, 23.45,30.02,43.05,88.61,"95.13"
203047, 23.45,30.01,43.04,89.08,"95.30"
203054, 23.45,30.01,43.02,88.98,"95.30"
203101, 23.45,30.02,43.04,89.17,"95.30"
203108, 23.45,30.02,43.02,88.80,"95.30"
203115, 23.45,30.02,43.01,89.08,"95.30"
203122, 23.45,30.02,43.02,88.98,"95.30"
203129, 23.46,30.01,43.02,89.17,"95.46"
203136, 23.46,30.02,43.00,88.43,"95.30"
203143, 23.46,30.02,43.00,88.98,"95.13"
203150, 23.46,30.02,43.01,89.08,"95.30"
203157, 23.46,30.02,43.01,88.43,"95.30"
203204, 23.46,30.02,43.00,88.80,"94.97"
203211, 23.46,30.02,43.00,88.70,"94.97"
203218, 23.47,30.02,42.99,88.89,"94.97"
203225, 23.47,30.02,42.98,89.27,"94.80"
203232, 23.47,30.02,42.99,89.27,"94.80"
203239, 23.47,30.02,42.98,89.08,"94.80"
203246, 23.48,30.02,42.99,89.08,"94.97"
203253, 23.48,30.02,42.99,88.52,"94.80"
203300, 23.48,30.02,42.98,88.52,"94.80"
203307, 23.48,30.02,42.99,88.70,"94.64"
203314, 23.48,30.02,42.97,88.70,"94.47"
203321, 23.48,30.02,42.96,88.80,"94.47"
203328, 23.48,30.02,42.96,88.89,"94.80"
203335, 23.48,30.02,42.96,88.98,"94.97"
203342, 23.48,30.02,42.96,89.08,"94.97"
203349, 23.48,30.02,42.95,88.80,"94.97"
203356, 23.48,30.02,42.96,88.89,"94.97"
203403, 23.48,30.02,42.96,88.70,"95.13"
203410, 23.48,30.02,42.96,89.17,"95.13"
203417, 23.47,30.02,42.96,89.46,"95.13"
203424, 23.47,30.02,42.98,88.89,"95.30"
203431, 23.47,30.02,42.98,88.52,"95.30"
203438, 23.47,30.01,42.98,88.98,"95.46"
203445, 23.47,30.01,42.99,89.27,"95.30"
203452, 23.47,30.02,42.98,89.17,"95.30"
203459, 23.47,30.02,42.99,89.17,"95.30"
203506, 23.47,30.02,43.00,88.98,"95.30"
203513, 23.47,30.02,42.99,89.08,"95.30"
203520, 23.47,30.02,42.99,88.89,"95.30"
203527, 23.48,30.02,42.99,88.89,"95.13"
203534, 23.48,30.02,42.98,88.89,"95.13"
203541, 23.48,30.02,42.99,89.17,"95.13"
203548, 23.48,30.02,42.98,88.70,"95.30"
203555, 23.48,30.02,42.97,88.70,"94.97"
203602, 23.48,30.02,42.96,88.98,"95.13"
203609, 23.48,30.02,42.96,89.27,"95.13"
203616, 23.48,30.02,42.97,88.89,"95.13"
203623, 23.48,30.01,42.97,88.24,"95.13"
203630, 23.48,30.01,42.96,89.17,"95.13"
203637, 23.48,30.02,42.97,88.61,"95.13"
203644, 23.48,30.02,42.96,89.08,"95.13"
203651, 23.48,30.02,42.97,88.80,"94.97"
203658, 23.49,30.02,42.98,89.36,"94.80"
203705, 23.49,30.02,42.97,89.08,"94.80"
203712, 23.49,30.02,42.99,88.89,"94.64"
203719, 23.49,30.02,42.97,89.17,"94.64"
203726, 23.49,30.02,42.98,88.98,"94.47"
203733, 23.49,30.02,42.97,89.27,"94.47"
203740, 23.49,30.02,42.97,88.52,"94.47"
203747, 23.50,30.02,42.97,88.70,"94.64"
203754, 23.50,30.02,42.97,88.43,"94.97"
203801, 23.50,30.02,42.97,88.70,"94.97"
203808, 23.50,30.02,42.95,89.08,"95.13"
203815, 23.50,30.02,42.96,89.65,"94.97"
203822, 23.50,30.02,42.95,88.80,"95.13"
203829, 23.50,30.01,42.94,89.46,"95.30"
203836, 23.50,30.01,42.93,89.46,"95.30"
203843, 23.50,30.01,42.92,88.61,"95.30"
203850, 23.50,30.01,42.92,89.27,"95.13"
203857, 23.50,30.01,42.92,89.08,"95.13"
203904, 23.50,30.02,42.91,88.98,"94.97"
203911, 23.50,30.02,42.91,89.74,"95.13"
203918, 23.50,30.01,42.91,88.61,"95.46"
203925, 23.50,30.01,42.92,88.98,"95.55"
203932, 23.50,30.01,42.92,89.08,"95.71"
203939, 23.50,30.01,42.92,88.98,"95.71"
203946, 23.50,30.01,42.92,88.70,"95.55"
203953, 23.49,30.01,42.93,88.70,"95.55"
204000, 23.50,30.01,42.94,89.08,"95.55"
204007, 23.50,30.01,42.95,88.52,"95.46"
204014, 23.50,30.01,42.96,89.08,"95.46"
204021, 23.50,30.01,42.97,88.61,"95.46"
204028, 23.50,30.01,42.95,89.08,"95.46"
204035, 23.50,30.01,42.95,88.70,"95.46"
204042, 23.50,30.01,42.95,88.89,"95.13"
204049, 23.50,30.01,42.95,89.17,"95.30"
204056, 23.50,30.01,42.96,88.80,"95.46"
204103, 23.50,30.01,42.94,89.27,"95.46"
204110, 23.50,30.01,42.94,88.61,"95.46"
204117, 23.51,30.01,42.95,89.27,"95.55"
204124, 23.51,30.01,42.94,88.89,"95.55"
204131, 23.51,30.01,42.94,88.98,"95.55"
204138, 23.51,30.01,42.94,88.98,"95.88"
204145, 23.51,30.01,42.94,88.98,"96.21"
204152, 23.51,30.01,42.95,88.89,"96.38"
204159, 23.51,30.01,42.93,88.98,"96.21"
204206, 23.51,30.01,42.94,89.27,"96.21"
204213, 23.51,30.01,42.94,88.89,"96.21"
204220, 23.51,30.01,42.95,88.80,"96.04"
204227, 23.52,30.01,42.96,88.61,"96.04"
204234, 23.52,30.01,42.95,88.61,"96.04"
204241, 23.52,30.01,42.95,88.61,"96.21"
204248, 23.52,30.01,42.95,88.70,"95.88"
204255, 23.52,30.01,42.95,88.98,"95.88"
204302, 23.53,30.01,42.95,89.17,"95.88"
204309, 23.53,30.01,42.94,88.80,"95.71"
204316, 23.53,30.01,42.94,88.89,"95.55"
204323, 23.53,30.02,42.94,88.98,"95.46"
204330, 23.54,30.02,42.93,89.08,"95.30"
204337, 23.54,30.02,42.93,89.08,"95.46"
204344, 23.54,30.02,42.93,89.08,"95.55"
204351, 23.54,30.01,42.92,88.98,"95.13"
204358, 23.54,30.02,42.92,89.17,"95.46"
204405, 23.55,30.01,42.92,88.43,"95.46"
204412, 23.55,30.01,42.92,88.98,"95.30"
204419, 23.55,30.02,42.92,88.80,"95.30"
204426, 23.55,30.02,42.91,88.98,"95.30"
204433, 23.55,30.01,42.94,88.24,"95.46"
204440, 23.55,30.01,42.93,89.08,"95.46"
204447, 23.55,30.01,42.95,88.89,"95.55"
204454, 23.55,30.01,42.94,88.89,"95.55"
